platform,title,text,rating,author,date,url,scraped_at,metadata
social_media,"Show HN: November App, Spotify for people discovery","Each day, discover 5 new people from across the world. Listen to their audio interviews and message anyone that piques your interest.<p>You can also record your own answers so that your profile will be shown to others.<p>It has both android and ios versions.<p>Being big fans of podcasts in general, and us wanting to make everyday people have their own podcast or share about themselves in their own voices, we wanted to build this. And make it easy for others to discover them.",,pycassa,2022-10-10T15:58:33Z,https://news.ycombinator.com/item?id=33153040,2026-06-20T10:18:51.860426+00:00,"{'source': 'hackernews', 'points': 2}"
social_media,How Spotify revolutionized podcast discovery,How Spotify revolutionized podcast discovery,,karanke,2020-08-16T00:13:18Z,https://news.ycombinator.com/item?id=24173611,2026-06-20T10:18:51.860435+00:00,"{'source': 'hackernews', 'points': 2}"
social_media,Show HN: Discoverify – A Spotify-based music discovery tool,Show HN: Discoverify – A Spotify-based music discovery tool,,amamparo,2020-08-11T15:34:28Z,https://news.ycombinator.com/item?id=24121446,2026-06-20T10:18:51.860447+00:00,"{'source': 'hackernews', 'points': 1}"
social_media,First Look: Spotify with Music Discovery Apps and Google-like Search,First Look: Spotify with Music Discovery Apps and Google-like Search,,meganrosedickey,2011-11-30T23:03:24Z,https://news.ycombinator.com/item?id=3297299,2026-06-20T10:18:51.860456+00:00,"{'source': 'hackernews', 'points': 1}"
social_media,Redefining Music Discovery on Spotify,Redefining Music Discovery on Spotify,,lbldit,2018-02-11T09:57:23Z,https://news.ycombinator.com/item?id=16352022,2026-06-20T10:18:51.860474+00:00,"{'source': 'hackernews', 'points': 1}"
social_media,Show HN: I built a festival tracker that matches lineups to your music library,"Hi HN,<p>I built this app because I was tired of manually checking festival lineups against my music library every summer. I wanted a way to instantly see which festivals had the highest &#x27;match&#x27; density for my specific taste.<p>Why I built this:<p>I missed one of my favorite artists at a festival last year simply because I didn&#x27;t recognize their name on a crowded poster. I realized that with Apple Music&#x2F;Spotify APIs, this discovery process should be automated.<p>Key Features:<p>Library Matching:
It scans your library and ranks upcoming festivals by how many artists you actually follow.<p>Apple Sync: 
Seamlessly imports your top artists and creates custom schedules.<p>Offline-First:
Since festival cell service is notoriously terrible, I focused on a robust local caching system so your schedule and maps work without a signal.<p>Technical Details:<p>Stack:
React Native, MongoDB, AWS.<p>Data:
I built a custom aggregator that scrapes and normalizes lineup data from various sources to handle the &#x27;entity resolution&#x27; problem (e.g., ensuring &#x27;Artist A&#x27; is the same person across different posters).<p>Privacy:
All music library analysis is performed locally on-device where possible.
I&#x27;d love to hear your thoughts on the UI or any technical questions about the matching logic. I’m also looking for feedback on how to improve the schedule-sharing feature for groups!<p>How do you find concerts&#x2F;music festivals that match your taste? How many festivals you join per year?<p>Cheers!",,kirilldn,2026-02-08T13:53:16Z,https://news.ycombinator.com/item?id=46934190,2026-06-20T10:18:51.860510+00:00,"{'source': 'hackernews', 'points': 9}"
social_media,Show HN: This One – Discover Things You Truly Love,"Hey HN! My name’s Priya and I’m helping to build a company with the mission of helping people discover things they truly love, starting with movies.<p>The problem: On average, it takes someone 19mins to find the right film for the mood, and most of the time that film is not the right one, with platforms optimising for other things.<p>Our solution: We’ve built an iPhone app that asks you what you love, identifies the &quot;vibes&quot; within your taste, and recommends movies that align with those vibes.<p>To download: Download the &#x27;Testflight&#x27; app then click this link: http:&#x2F;&#x2F;www.this.one&#x2F;hackernews<p>1m product demo: https:&#x2F;&#x2F;youtu.be&#x2F;jHCbNvmzW6A<p>Our team previously helped build music-discovery at Spotify, and we’re now creating this app to help movie-lovers discover and discuss awesome films. We’re still super-early, and we’re psyched to be sharing with HN! We&#x27;d be very grateful for any feedback and questions are massively appreciated - either on HN, or you can reach me via email: priya@this.one.<p>Thanks in advance!",,priyashiv,2023-04-12T13:45:06Z,https://news.ycombinator.com/item?id=35539541,2026-06-20T10:18:51.860539+00:00,"{'source': 'hackernews', 'points': 1}"
social_media,How to break free of Spotify's algorithm,How to break free of Spotify's algorithm,,t0bia_s,2024-08-17T06:35:08Z,https://news.ycombinator.com/item?id=41272454,2026-06-20T10:18:51.860553+00:00,"{'source': 'hackernews', 'points': 5}"
social_media,Spotify to offer algorithmic boost in exchange for lower royalty payments,Spotify to offer algorithmic boost in exchange for lower royalty payments,,dmart,2020-11-02T19:59:14Z,https://news.ycombinator.com/item?id=24972456,2026-06-20T10:18:51.860566+00:00,"{'source': 'hackernews', 'points': 4}"
social_media,Dislike button would improve Spotify's recommendations,Dislike button would improve Spotify's recommendations,,aww_dang,2021-10-16T18:49:23Z,https://news.ycombinator.com/item?id=28890343,2026-06-20T10:18:54.007008+00:00,"{'source': 'hackernews', 'points': 881}"
social_media,Show HN: Selecta – Tune Your Own Spotify Recommendation Algorithm,"I posted here a while back with this app I&#x27;d been working on. In short:<p>It allows you to talk to Spotify&#x27;s recommendations API to specify musical features you&#x27;d like recommendations similar to.<p>It&#x27;s loads of fun to mess around with, and I&#x27;ve given it an overhaul to include many more dimensions ito. musical features, as well as the ability to log in with Spotify, and save things you find to a playlist. You don&#x27;t need a subscription to Spotify to use the app either.<p>Thanks to @Mockapapella for the tagline when I posted the first version: <a href=""https:&#x2F;&#x2F;news.ycombinator.com&#x2F;item?id=35907215"">https:&#x2F;&#x2F;news.ycombinator.com&#x2F;item?id=35907215</a>",,parabyl,2023-07-28T14:42:22Z,https://news.ycombinator.com/item?id=36907504,2026-06-20T10:18:54.007064+00:00,"{'source': 'hackernews', 'points': 69}"
social_media,Show HN: A Tool for DJs to Talk to Spotify's Recommendations API,Show HN: A Tool for DJs to Talk to Spotify's Recommendations API,,parabyl,2023-05-11T19:29:01Z,https://news.ycombinator.com/item?id=35907215,2026-06-20T10:18:54.007079+00:00,"{'source': 'hackernews', 'points': 9}"
social_media,Show HN: Music Time for Spotify – song recommendations to get you in flow,Show HN: Music Time for Spotify – song recommendations to get you in flow,,software_hq,2020-06-11T17:02:06Z,https://news.ycombinator.com/item?id=23490875,2026-06-20T10:18:54.007096+00:00,"{'source': 'hackernews', 'points': 7}"
social_media,A network graph analysis of Spotify podcast recommendations,A network graph analysis of Spotify podcast recommendations,,misener,2022-08-22T11:17:49Z,https://news.ycombinator.com/item?id=32549895,2026-06-20T10:18:54.007107+00:00,"{'source': 'hackernews', 'points': 3}"
social_media,Repurposing Claude Code for Better Spotify Recommendations,Repurposing Claude Code for Better Spotify Recommendations,,mecredis,2026-03-02T17:47:42Z,https://news.ycombinator.com/item?id=47221385,2026-06-20T10:18:54.007119+00:00,"{'source': 'hackernews', 'points': 3}"
social_media,How to Build a Spotify Recommendation Engine Using Kafka and Memgraph,How to Build a Spotify Recommendation Engine Using Kafka and Memgraph,,mrbbk,2021-10-18T17:43:34Z,https://news.ycombinator.com/item?id=28908271,2026-06-20T10:18:54.007130+00:00,"{'source': 'hackernews', 'points': 3}"
social_media,More tracks like this - A Spotify song recommendation engine,More tracks like this - A Spotify song recommendation engine,,andy_mason,2010-07-25T12:41:08Z,https://news.ycombinator.com/item?id=1545454,2026-06-20T10:18:54.007142+00:00,"{'source': 'hackernews', 'points': 2}"
social_media,Show HN: Tuuuner – A Spotify Recommendation Tool,Show HN: Tuuuner – A Spotify Recommendation Tool,,jambo135,2024-11-10T11:36:56Z,https://news.ycombinator.com/item?id=42099673,2026-06-20T10:18:54.007157+00:00,"{'source': 'hackernews', 'points': 2}"
social_media,‘Dislike’ button would improve Spotify’s recommendations,‘Dislike’ button would improve Spotify’s recommendations,,sizzle,2021-09-22T16:58:08Z,https://news.ycombinator.com/item?id=28618723,2026-06-20T10:18:54.007172+00:00,"{'source': 'hackernews', 'points': 2}"
social_media,'Dislike' button would improve Spotify's recommendations,'Dislike' button would improve Spotify's recommendations,,joeyespo,2021-09-17T16:04:06Z,https://news.ycombinator.com/item?id=28567070,2026-06-20T10:18:54.007184+00:00,"{'source': 'hackernews', 'points': 2}"
social_media,I made a map of Spotify podcast recommendations. Here's what I learned,I made a map of Spotify podcast recommendations. Here's what I learned,,giuliomagnifico,2022-08-25T05:45:49Z,https://news.ycombinator.com/item?id=32589985,2026-06-20T10:18:54.007195+00:00,"{'source': 'hackernews', 'points': 1}"
social_media,You can tweak Spotify's recommendation tech to create custom playlists,You can tweak Spotify's recommendation tech to create custom playlists,,spacemanspiffy,2018-02-05T19:45:56Z,https://news.ycombinator.com/item?id=16311443,2026-06-20T10:18:54.007206+00:00,"{'source': 'hackernews', 'points': 1}"
social_media,Ask HN: How do you discover new music?,"How do you find new music these days like Nirvana, GNR, Metallica, or Kula Shaker?  I use YT, Amazon Music, and Spotify.<p>Recommendation algos sometimes surface artists I haven&#x27;t heard, but from the same time period. Or they will mix them up and after a rock song, it might play a rock-a-bye-baby lullaby. I need this feature, &quot;Since you like Estranged you might like XYZ: a new emerging artist, with excellent lyrics and guitar.&quot;<p>Are we just not there yet in terms of tech? Or is this user error?",,karanmg,2022-09-14T18:03:27Z,https://news.ycombinator.com/item?id=32840864,2026-06-20T10:18:54.007220+00:00,"{'source': 'hackernews', 'points': 24}"
social_media,Ask HN: What do you listen to while coding (and how)?,"Personally I like to listen to electronic music (vocal trance, chillstep, etc) or chillout. However, I haven&#x27;t been able to find a site that gives a continuous stream of good music. So I usually browse mixes on Youtube or mixcloud.com. It gets quite annoying having to manage music every hour or so though.<p>I&#x27;ve never been happy with Pandora or Spotify, their recommendation algorithms bring up the same music (and artists) over and over again.<p>Any recommendations (also open to other types of music)?",,dennybritz,2014-06-21T03:21:26Z,https://news.ycombinator.com/item?id=7924043,2026-06-20T10:18:54.007234+00:00,"{'source': 'hackernews', 'points': 24}"
social_media,Ask HN: How do you find new music?,"I feel like Spotify recommendations, artist radio, and &quot;Discovery Weekly&quot; has become an echo chamber of music that&#x27;s fine, but isn&#x27;t that interesting, or new. What are some better ways to discover new music?",,eiiot,2023-05-18T20:39:40Z,https://news.ycombinator.com/item?id=35993740,2026-06-20T10:18:54.007246+00:00,"{'source': 'hackernews', 'points': 19}"
social_media,My Tastemaker service helps you to discover new music every day,"I love the Spotify recommendations, but they mostly recommend me the same music I am already listening to. Because of this I did build [Tastemaker](https:&#x2F;&#x2F;tastemaker.cc) a web service that analyses your Spotify taste and recommends music you would normally not listen to.<p>At the moment there are three available playlists you can subscribe to which are then recalculated every night (4 am - CET, sorry Americans for you it is in the late evening):<p>* [Newcomers](https:&#x2F;&#x2F;tastemaker.cc&#x2F;newcomers) Analyses your taste and recommends you unknown musicians. <i>I did find quite some new german Indie artists with less than 100 listeners per month with it</i><p>* [ProducerPower](https:&#x2F;&#x2F;tastemaker.cc&#x2F;producerpower) Finds out the producers of your favorite songs and recommends you other songs they worked on. <i>The producers form the sound quite a lot of a song</i><p>* [Tastebreaker](https:&#x2F;&#x2F;tastemaker.cc&#x2F;tastebreaker) Checks your taste and recommends you songs from genres you normally don&#x27;t listen to <i>This playlists showed me some awesome Russian Pop songs</i><p>Thank you folks for reading until here and maybe also trying my service. Please be patient as it is still in an early phase and I have now clue if the server is strong enough for a lot of users from Reddit. (Until now it is me and some friends from uni using it)<p>All the best from Berlin!<p>p.S. To subscribe to a playlist click the &quot;Get it on Spotify&quot;-Button, login to your Spotify and allow the access. (Yes I know it requires quite some privileges, but without that it can not gather your taste)<p>p.p.S. I know it requires quite some privileges, but otherwise it can not gather your taste. If you just want to tip your toe into the water you can checkout [the public playlists](https:&#x2F;&#x2F;tastemaker.cc&#x2F;public) as all ProducerPower playlists are public",,l1am0,2021-02-25T19:24:47Z,https://news.ycombinator.com/item?id=26267021,2026-06-20T10:18:54.007261+00:00,"{'source': 'hackernews', 'points': 7}"
social_media,Show HN: The soundtrack machine that creates a unique playlist with one sentence,"Yoo HN —<p>I just launched my app Feels based off weekly playlists I’ve been making since Feb 2021!<p>I’ve created 100+ playlists up to this point and realized that these playlists are actually pretty sick, but creating them every week is no easy task lol.<p>Now there is an easy way for everyone to make their own “Weekly Feels” playlist. You’ll get a generated title, description, image, and 15 songs that are all based off your one sentence.<p>How does it work?
Uses ChatGPT + Spotify recommendation API to get recommended artists, generate a Spotify title + description. Pretty cool tech used in a cool way!<p>Check out some playlists Feels has already created:
Metalcore Mayhem -- <a href=""https:&#x2F;&#x2F;open.spotify.com&#x2F;playlist&#x2F;19rGQ2QR7VDV1NJtPGu9Vg?si=eb8e1c8c3a594553"" rel=""nofollow"">https:&#x2F;&#x2F;open.spotify.com&#x2F;playlist&#x2F;19rGQ2QR7VDV1NJtPGu9Vg?si=...</a>)<p>Baby Shower with Tay -- <a href=""https:&#x2F;&#x2F;open.spotify.com&#x2F;playlist&#x2F;0KavjYM8amQIClB54Y72Xe?si=57436df9e83241dd"" rel=""nofollow"">https:&#x2F;&#x2F;open.spotify.com&#x2F;playlist&#x2F;0KavjYM8amQIClB54Y72Xe?si=...</a><p>Ty for checking it out and would love any initial thoughts on this thing! If it’s shit lemme know!",,adilanchian,2023-03-19T18:17:41Z,https://news.ycombinator.com/item?id=35221885,2026-06-20T10:18:54.007314+00:00,"{'source': 'hackernews', 'points': 4}"
social_media,Show HN: Break out of your Spotify bubble with my tastemaker service,"I love the Spotify recommendations, but they mostly recommend me the same music all over again. To fight (what a harsh word) this issue I did build 𝘁𝗮𝘀𝘁𝗲𝗺𝗮𝗸𝗲𝗿™[0] a web service that auto creates unique playlists for your taste, but tries to not recommend you music that you already know.<p>At the moment there are three available playlists you can subscribe to which are then recalculated every night (4 am - CET, sorry Americans for you it is in the late evening):<p>- 𝗡𝗲𝘄𝗰𝗼𝗺𝗲𝗿𝘀™[1] Analyses your taste and recommends you unknown musicians. 𝐼 𝑑𝑖𝑑 𝑓𝑖𝑛𝑑 𝑞𝑢𝑖𝑡𝑒 𝑠𝑜𝑚𝑒 𝑛𝑒𝑤 𝐺𝑒𝑟𝑚𝑎𝑛 𝐼𝑛𝑑𝑖𝑒 𝑎𝑟𝑡𝑖𝑠𝑡𝑠 𝑤𝑖𝑡ℎ 𝑙𝑒𝑠𝑠 𝑡ℎ𝑎𝑛 100 𝑙𝑖𝑠𝑡𝑒𝑛𝑒𝑟𝑠 𝑝𝑒𝑟 𝑚𝑜𝑛𝑡ℎ 𝑤𝑖𝑡ℎ 𝑖𝑡<p>- 𝗣𝗿𝗼𝗱𝘂𝗰𝗲𝗿𝗣𝗼𝘄𝗲𝗿™[2] Finds out the producers of your favorite songs and recommends you other songs they worked on. 𝑇ℎ𝑒 𝑝𝑟𝑜𝑑𝑢𝑐𝑒𝑟𝑠 𝑓𝑜𝑟𝑚 𝑡ℎ𝑒 𝑠𝑜𝑢𝑛𝑑 𝑞𝑢𝑖𝑡𝑒 𝑎 𝑙𝑜𝑡 𝑜𝑓 𝑎 𝑠𝑜𝑛𝑔<p>- 𝗧𝗮𝘀𝘁𝗲𝗯𝗿𝗲𝗮𝗸𝗲𝗿™[3] Checks your taste and recommends you songs from genres you normally don&#x27;t listen to 𝑇ℎ𝑖𝑠 𝑝𝑙𝑎𝑦𝑙𝑖𝑠𝑡𝑠 𝑠ℎ𝑜𝑤𝑒𝑑 𝑚𝑒 𝑠𝑜𝑚𝑒 𝑎𝑤𝑒𝑠𝑜𝑚𝑒 𝑅𝑢𝑠𝑠𝑖𝑎𝑛 𝑃𝑜𝑝 𝑠𝑜𝑛𝑔𝑠<p>Thank you folks for reading until here and maybe also trying my service. Please be patient as it is still in an early phase and I have now clue if the server is strong enough for a lot of users from HN. (Or better: I am quite sure it is not)<p>All the best from Berlin!<p>p.S. Yes I claim the ™ symbol to be a symbol for 𝗧aste 𝗠aker<p>p.p.S. To subscribe to a playlist click the *&quot;Get it on Spotify&quot;-Button, login to your Spotify and allow the access. (Yes I know it requires quite some privileges, but without that it can not gather your taste)<p>[0] https:&#x2F;&#x2F;tastemaker.cc<p>[1] https:&#x2F;&#x2F;tastemaker.cc&#x2F;newcomers<p>[2] https:&#x2F;&#x2F;tastemaker.cc&#x2F;producerpower<p>[3] https:&#x2F;&#x2F;tastemaker.cc&#x2F;tastebreaker",,l1am0,2021-02-17T21:42:07Z,https://news.ycombinator.com/item?id=26172179,2026-06-20T10:18:54.017181+00:00,"{'source': 'hackernews', 'points': 3}"
social_media,Ask HN: Are there any tools to find similar YouTube channels?,"Similar to Spotify&#x27;s music recommendation algorithm, are there any third-party YouTube tools that show &quot;people who have subscribed to this channel are likely to have subscribed to this other channel&quot;?",,scottmcdot,2017-09-03T22:15:59Z,https://news.ycombinator.com/item?id=15164262,2026-06-20T10:18:54.017224+00:00,"{'source': 'hackernews', 'points': 2}"
social_media,Explore Spotify Without Algorithm,Explore Spotify Without Algorithm,,fjcloud,2025-03-13T13:49:46Z,https://news.ycombinator.com/item?id=43353337,2026-06-20T10:18:55.976657+00:00,"{'source': 'hackernews', 'points': 3}"
social_media,Spotify’s Algorithm Knows What You Want to Listen To,Spotify’s Algorithm Knows What You Want to Listen To,,bryanrasmussen,2019-11-23T08:46:43Z,https://news.ycombinator.com/item?id=21613145,2026-06-20T10:18:55.976687+00:00,"{'source': 'hackernews', 'points': 2}"
social_media,Every Noise at Once – algorithmic Spotify playlists,Every Noise at Once – algorithmic Spotify playlists,,extesy,2022-08-10T15:36:45Z,https://news.ycombinator.com/item?id=32413765,2026-06-20T10:18:55.976706+00:00,"{'source': 'hackernews', 'points': 2}"
social_media,How Spotify’s Shuffle Algorithm Works,How Spotify’s Shuffle Algorithm Works,,mtmail,2021-05-03T23:40:43Z,https://news.ycombinator.com/item?id=27032320,2026-06-20T10:18:55.976724+00:00,"{'source': 'hackernews', 'points': 2}"
social_media,Spotify algorithm deleted Kaigan Carrie growing show after 48h,Spotify algorithm deleted Kaigan Carrie growing show after 48h,,giuliomagnifico,2024-03-07T17:01:16Z,https://news.ycombinator.com/item?id=39631346,2026-06-20T10:18:55.976739+00:00,"{'source': 'hackernews', 'points': 1}"
social_media,Defeat the Spotify Algorithm with All Your Weird Emotions,Defeat the Spotify Algorithm with All Your Weird Emotions,,DarkContinent,2016-05-27T16:02:06Z,https://news.ycombinator.com/item?id=11786879,2026-06-20T10:18:55.976767+00:00,"{'source': 'hackernews', 'points': 1}"
social_media,How Apple Music’s Human DJs Compare to Spotify’s Algorithms,How Apple Music’s Human DJs Compare to Spotify’s Algorithms,,indus,2015-09-22T14:48:21Z,https://news.ycombinator.com/item?id=10258914,2026-06-20T10:18:55.976783+00:00,"{'source': 'hackernews', 'points': 1}"
social_media,Ask HN: Why is Spotify playing so many covers?,"Over the past few months I’ve noticed Spotify’s algorithm playing more and more covers, especially on my Discover Weekly playlist. I first noticed it with a bad “Harvest Moon” version the week after Neil Young pulled his catalog. Since then the volume of covers has increased substantially, a mix of straight covers and instrumental or jazz renditions of indie&#x2F;rock songs. A couple weeks ago it got to the point where my Discover Weekly played 6 covers in a row.<p>Is this intentional on Spotify’s part? Do these covers have cheaper royalties than the originals? Have I somehow trained their model to think this is what I love? Does not skipping songs tagged as covers quickly enough train the model to think I like them? Maybe because I listen to lots of rock, jazz and classical the algorithm thinks a jazz interpretation of “Iron Man” is what I love?  It feels like if you “over trained” and ruined a good Pandora station way back when.<p>Spotify used to be an excellent source for music discovery but these covers are straight up aggravating. Between this and their hostile UI changes pushing podcasts (I will never use Spotify for podcasts) I’m becoming motivated to jump ship.",,mrobins,2022-09-16T13:09:18Z,https://news.ycombinator.com/item?id=32865593,2026-06-20T10:18:55.976828+00:00,"{'source': 'hackernews', 'points': 9}"
social_media,BlackTape – open-source music discovery built on MusicBrainz and Discogs,"I built a music discovery app. It&#x27;s open source now.<p><pre><code>  BlackTape uses MusicBrainz and Discogs — open, community-maintained databases — to index artists and rank them by how unique they are within their genre. The more niche the artist, the higher they surface. It&#x27;s the   
  inverse of how Spotify&#x27;s algorithm works.

  I got frustrated watching recommendation algorithms flatten discovery. The same artists keep surfacing out of 10+ million indexed. MusicBrainz has 2.6 million artists catalogued with rich genre tags, scene data, and  
  regional metadata. Discogs has release metadata going back 80 years. Combine those two databases and score artists by distinctiveness rather than popularity, and the discovery space opens up completely.

  What it does:

  - Search by genre&#x2F;scene with atomic tag combinations

  - Discover feed ranked by uniqueness score (rare = surfaceable)

  - Full artist pages: discography, tags, related artists, scene data

  - Spotify playback integration (optional)

  - Time Machine: browse artists by decade

  - Style Map: visual genre&#x2F;scene navigation

  - Knowledge Base: genre relationship graph

  No tracking, no platform API dependency for the core discovery data. Desktop app built with Tauri + SvelteKit.

  GitHub: https:&#x2F;&#x2F;github.com&#x2F;AllTheMachines&#x2F;BlackTape

  Site: https:&#x2F;&#x2F;blacktape.org

  Happy to talk about the MusicBrainz pipeline, the uniqueness scoring, or the open-data approach to discovery.</code></pre>",,Blacktape,2026-03-03T00:11:40Z,https://news.ycombinator.com/item?id=47226140,2026-06-20T10:18:55.976869+00:00,"{'source': 'hackernews', 'points': 8}"
social_media,"Show HN: Vibes – Discover music through human stories, not algorithms","Hey HN,<p>I built Vibes because I got frustrated with Spotify&#x27;s algorithm-driven recommendations and the endless scroll through the same mainstream tracks. Music discovery felt sterile—no context, no stories, just cold data points.<p>Vibes is a web app where people share song recommendations with the human stories behind them (&quot;this song got me through my breakup,&quot; &quot;perfect for 3am overthinking sessions&quot;).<p>Each recommendation disappears once discovered, creating genuine exclusivity and serendipity.<p>- Web-based, no accounts needed to discover music
- Every song comes with emotional context and personal stories
- Recommendations disappear once found (no infinite scrolling through the same tracks)
- Community votes for &quot;Song of the Week&quot;
- Discovery through human curation, not algorithms<p>The idea came from realizing that the best music recommendations always came from friends telling me why a song mattered to them, not from an AI analyzing my listening patterns. Built it as a love letter to the pre-algorithm era when music discovery felt more personal and surprising.<p>Try it at sharevibes.app. Would love feedback from the community!",,lucascliberato,2025-07-08T18:04:24Z,https://news.ycombinator.com/item?id=44502476,2026-06-20T10:18:55.976904+00:00,"{'source': 'hackernews', 'points': 2}"
social_media,Show HN: I built music discovery where songs disappear forever,"Hey HN, I&#x27;m Lucas.<p>It&#x27;s unreal how Spotify&#x27;s algorithm shows us the same songs while amazing music stays hidden in plain sight.<p>What if we discovered music through human stories instead of cold algorithms?<p>That&#x27;s why I created Vibes: To help you discover music while connecting with real people.<p>How does it work?
1. People vibe songs with personal context 2. Recommendations float as bottles in digital ocean 3. Each song disappears forever after discovery 4. Community votes for Song of the Week 5. Anti-algorithm approach creates genuine musical discovery<p>Early feedback has been promising, but I want to hear from you.<p>Hit me with your honest thoughts. I&#x27;m all ears!",,lucascliberato,2025-07-01T14:58:35Z,https://news.ycombinator.com/item?id=44434539,2026-06-20T10:18:55.976918+00:00,"{'source': 'hackernews', 'points': 1}"
social_media,"By delivering what people want, has Spotify killed the joy of music discovery?","By delivering what people want, has Spotify killed the joy of music discovery?",,nomilk,2024-08-25T12:20:44Z,https://news.ycombinator.com/item?id=41346786,2026-06-20T10:18:55.976945+00:00,"{'source': 'hackernews', 'points': 2}"
social_media,"In 2018, I want to find new music without using algorithms","In 2018, I want to find new music without using algorithms",,lnguyen,2018-01-03T10:51:20Z,https://news.ycombinator.com/item?id=16059996,2026-06-20T10:18:55.976958+00:00,"{'source': 'hackernews', 'points': 2}"
